comment_id	comment_text	Label	Rationale	model_prediction
587076	Kellie, what a crass, vulgar and thoughtless approach you have, attempting to ride the coattails of a divisive populist riding a wave of crud. You disappoint, but not surprisingly.	Non_Toxic	['Kellie,', 'what', 'a', 'crass,', 'vulgar', 'and', 'thoughtless', 'approach', 'you', 'have,', 'attempting', 'to', 'ride', 'the', 'coattails', 'of', 'a', 'divisive', 'populist', 'riding', 'a', 'wave', 'of', 'crud.', 'You', 'disappoint,', 'but', 'not', 'surprisingly.']	Toxic
6188067	I don't know why anyone would feel better with having an ugly wall going through your city. What a complete waste.  The Donald should personally pay for this wall.  Come on Donald, do something.  Pay for this wall yourself.  You got so much money, no problem right?  Dump dead beat!	Non_Toxic	"['I', ""don't"", 'know', 'why', 'anyone', 'would', 'feel', 'better', 'with', 'having', 'an', 'ugly', 'wall', 'going', 'through', 'your', 'city.', 'What', 'a', 'complete', 'waste.', 'The', 'Donald', 'should', 'personally', 'pay', 'for', 'this', 'wall.', 'Come', 'on', 'Donald,', 'do', 'something.', 'Pay', 'for', 'this', 'wall', 'yourself.', 'You', 'got', 'so', 'much', 'money,', 'no', 'problem', 'right?', 'Dump', 'dead', 'beat!']"	Toxic
5790017	fake news is creating problems in usa	Non_Toxic	['fake', 'news', 'is', 'creating', 'problems', 'in', 'usa']	Non_Toxic
577278	I'm sure we'll see our alt-righters walking back their comments and apologizing, like, any second now.	Non_Toxic	"[""I'm"", 'sure', ""we'll"", 'see', 'our', 'alt-righters', 'walking', 'back', 'their', 'comments', 'and', 'apologizing,', 'like,', 'any', 'second', 'now.']"	Toxic
5184411	"So the obvious solution would be to restore the full dividend and double the proposed income tax rate for Alaska.  Before all those ""hard working business people"" chime in, I would off an alternative proposal. Forgo any of that nasty ""free money"" for your household and we will cut your business destroying income taxes in half. A question for those hard working business people who say an income tax would ruin them. How do those other 41 states with income taxes and the two states with dividend and investment taxes, have successful business people who doing just fine? Are they better business people than Alaskans or just more honest? Senator Micciche says you pay more when you work harder. That isn't true. You pay more when you make more, regardless of how hard you work. People with low paying jobs work hard but do not make a lot. I guess Senator Micciche thinks he works harder than most Alaskans with his well paying oil industry job."	Non_Toxic	"['So', 'the', 'obvious', 'solution', 'would', 'be', 'to', 'restore', 'the', 'full', 'dividend', 'and', 'double', 'the', 'proposed', 'income', 'tax', 'rate', 'for', 'Alaska.', 'Before', 'all', 'those', '""hard', 'working', 'business', 'people""', 'chime', 'in,', 'I', 'would', 'off', 'an', 'alternative', 'proposal.', 'Forgo', 'any', 'of', 'that', 'nasty', '""free', 'money""', 'for', 'your', 'household', 'and', 'we', 'will', 'cut', 'your', 'business', 'destroying', 'income', 'taxes', 'in', 'half.', 'A', 'question', 'for', 'those', 'hard', 'working', 'business', 'people', 'who', 'say', 'an', 'income', 'tax', 'would', 'ruin', 'them.', 'How', 'do', 'those', 'other', '41', 'states', 'with', 'income', 'taxes', 'and', 'the', 'two', 'states', 'with', 'dividend', 'and', 'investment', 'taxes,', 'have', 'successful', 'business', 'people', 'who', 'doing', 'just', 'fine?', 'Are', 'they', 'better', 'business', 'people', 'than', 'Alaskans', 'or', 'just', 'more', 'honest?', 'Senator', 'Micciche', 'says', 'you', 'pay', 'more', 'when', 'you', 'work', 'harder.', 'That', ""isn't"", 'true.', 'You', 'pay', 'more', 'when', 'you', 'make', 'more,', 'regardless', 'of', 'how', 'hard', 'you', 'work.', 'People', 'with', 'low', 'paying', 'jobs', 'work', 'hard', 'but', 'do', 'not', 'make', 'a', 'lot.', 'I', 'guess', 'Senator', 'Micciche', 'thinks', 'he', 'works', 'harder', 'than', 'most', 'Alaskans', 'with', 'his', 'well', 'paying', 'oil', 'industry', 'job.']"	Non_Toxic
6179483	You thought that claims and hearsay were the same until I facilitated the learning process for you. You are welcome.	Non_Toxic	['You', 'thought', 'that', 'claims', 'and', 'hearsay', 'were', 'the', 'same', 'until', 'I', 'facilitated', 'the', 'learning', 'process', 'for', 'you.', 'You', 'are', 'welcome.']	Non_Toxic
5738619	"One problem is that when a group of professionals (especially those in govt.) make a mistake, the opposition says, how can we believe them now when they made mistakes before? I am not agreeing with this. It's just the counter argument I often hear. Another counter is that ""not everyone can walk, bike or ride a bus."" True, but we are not talking about everybody. And, not everybody can drive. A lot of people think that if they have a drivers license they are also a planner. What is it about being a motorist that makes people experts in highway design? One person posted that 4 engineers looked at two roads in front of her house and repaired the good road by mistake (it was an overlay). How can someone believe they know more than 4 trained engineers?  Designing and building roads is hard and expensive. People don't appreciate how much that is true. And agencies don't do a very good job of communicating that. Oh, and thanks for taking the risk to post."	Non_Toxic	"['One', 'problem', 'is', 'that', 'when', 'a', 'group', 'of', 'professionals', '(especially', 'those', 'in', 'govt.)', 'make', 'a', 'mistake,', 'the', 'opposition', 'says,', 'how', 'can', 'we', 'believe', 'them', 'now', 'when', 'they', 'made', 'mistakes', 'before?', 'I', 'am', 'not', 'agreeing', 'with', 'this.', ""It's"", 'just', 'the', 'counter', 'argument', 'I', 'often', 'hear.', 'Another', 'counter', 'is', 'that', '""not', 'everyone', 'can', 'walk,', 'bike', 'or', 'ride', 'a', 'bus.""', 'True,', 'but', 'we', 'are', 'not', 'talking', 'about', 'everybody.', 'And,', 'not', 'everybody', 'can', 'drive.', 'A', 'lot', 'of', 'people', 'think', 'that', 'if', 'they', 'have', 'a', 'drivers', 'license', 'they', 'are', 'also', 'a', 'planner.', 'What', 'is', 'it', 'about', 'being', 'a', 'motorist', 'that', 'makes', 'people', 'experts', 'in', 'highway', 'design?', 'One', 'person', 'posted', 'that', '4', 'engineers', 'looked', 'at', 'two', 'roads', 'in', 'front', 'of', 'her', 'house', 'and', 'repaired', 'the', 'good', 'road', 'by', 'mistake', '(it', 'was', 'an', 'overlay).', 'How', 'can', 'someone', 'believe', 'they', 'know', 'more', 'than', '4', 'trained', 'engineers?', 'Designing', 'and', 'building', 'roads', 'is', 'hard', 'and', 'expensive.', 'People', ""don't"", 'appreciate', 'how', 'much', 'that', 'is', 'true.', 'And', 'agencies', ""don't"", 'do', 'a', 'very', 'good', 'job', 'of', 'communicating', 'that.', 'Oh,', 'and', 'thanks', 'for', 'taking', 'the', 'risk', 'to', 'post.']"	Non_Toxic
5596869	RIP. Cool to see a many take such a proactive part in our community.	Non_Toxic	['RIP.', 'Cool', 'to', 'see', 'a', 'many', 'take', 'such', 'a', 'proactive', 'part', 'in', 'our', 'community.']	Non_Toxic
5659936	I hope his union rips Wynne and her torture cabal a new one.	Non_Toxic	['I', 'hope', 'his', 'union', 'rips', 'Wynne', 'and', 'her', 'torture', 'cabal', 'a', 'new', 'one.']	Toxic
446001	I remember when we could not go out and enjoy parks because cellphones had not been invented yet.	Non_Toxic	['I', 'remember', 'when', 'we', 'could', 'not', 'go', 'out', 'and', 'enjoy', 'parks', 'because', 'cellphones', 'had', 'not', 'been', 'invented', 'yet.']	Non_Toxic
428206	Jennifer Rubin is a conservative blogger for the WaPo. This op-ed is indicative of how badly divided the GOP is. A badly divided party can't win the White House.  Benedict Donald, was the very worst of the 17 candidates the Repubs had to choose from. Imagine if they had nominated Ted Cruz. He would be taking to fight to Hillary, instead of attacking fellow Republicans, and a Gold Star Family.  Kasich, and Rubio would have been formidable candidates too. The race would be neck and neck. But NOOOOOOOOOO, they nominated Trump instead, and are on track to lose all 50 states. LMAO!!!	Non_Toxic	"['Jennifer', 'Rubin', 'is', 'a', 'conservative', 'blogger', 'for', 'the', 'WaPo.', 'This', 'op-ed', 'is', 'indicative', 'of', 'how', 'badly', 'divided', 'the', 'GOP', 'is.', 'A', 'badly', 'divided', 'party', ""can't"", 'win', 'the', 'White', 'House.', 'Benedict', 'Donald,', 'was', 'the', 'very', 'worst', 'of', 'the', '17', 'candidates', 'the', 'Repubs', 'had', 'to', 'choose', 'from.', 'Imagine', 'if', 'they', 'had', 'nominated', 'Ted', 'Cruz.', 'He', 'would', 'be', 'taking', 'to', 'fight', 'to', 'Hillary,', 'instead', 'of', 'attacking', 'fellow', 'Republicans,', 'and', 'a', 'Gold', 'Star', 'Family.', 'Kasich,', 'and', 'Rubio', 'would', 'have', 'been', 'formidable', 'candidates', 'too.', 'The', 'race', 'would', 'be', 'neck', 'and', 'neck.', 'But', 'NOOOOOOOOOO,', 'they', 'nominated', 'Trump', 'instead,', 'and', 'are', 'on', 'track', 'to', 'lose', 'all', '50', 'states.', 'LMAO!!!']"	Non_Toxic
5391699	And you need a working brain; one that can comprehend facts.  Deadsmoke had it exactly right. You're wrong, as usual.  Oh, and so sorry that responding to every eff up by the Liar-In-Chief is boring you, but the rest of us are concerned about our nation, being patriots and all, so we pay attention to reality.	Non_Toxic	"['And', 'you', 'need', 'a', 'working', 'brain;', 'one', 'that', 'can', 'comprehend', 'facts.', 'Deadsmoke', 'had', 'it', 'exactly', 'right.', ""You're"", 'wrong,', 'as', 'usual.', 'Oh,', 'and', 'so', 'sorry', 'that', 'responding', 'to', 'every', 'eff', 'up', 'by', 'the', 'Liar-In-Chief', 'is', 'boring', 'you,', 'but', 'the', 'rest', 'of', 'us', 'are', 'concerned', 'about', 'our', 'nation,', 'being', 'patriots', 'and', 'all,', 'so', 'we', 'pay', 'attention', 'to', 'reality.']"	Toxic
934234	"Best news yet from the  ""Fiberals""."	Non_Toxic	"['Best', 'news', 'yet', 'from', 'the', '""Fiberals"".']"	Non_Toxic
6186386	Alot of bad people in America!  Carry a weapon, save a life!	Non_Toxic	['Alot', 'of', 'bad', 'people', 'in', 'America!', 'Carry', 'a', 'weapon,', 'save', 'a', 'life!']	Toxic
5417310	More trump accounts than brain cells methinks!	Non_Toxic	['More', 'trump', 'accounts', 'than', 'brain', 'cells', 'methinks!']	Toxic
352662	"The original headline: ""Lane Transit District to media: Don’t film without our permission"" got me a little worked up, and it now seems the headline was inaccurate. Nevertheless, LTD is out of line with this request and this attitude."	Non_Toxic	"['The', 'original', 'headline:', '""Lane', 'Transit', 'District', 'to', 'media:', 'Don’t', 'film', 'without', 'our', 'permission""', 'got', 'me', 'a', 'little', 'worked', 'up,', 'and', 'it', 'now', 'seems', 'the', 'headline', 'was', 'inaccurate.', 'Nevertheless,', 'LTD', 'is', 'out', 'of', 'line', 'with', 'this', 'request', 'and', 'this', 'attitude.']"	Non_Toxic
5599957	joneb - you have to be sending this via your phone from your running car with the garage door closed. As for the 'unfinished business' if you have been following the story, the business is that of the making of lieberals - Chretien.	Non_Toxic	"['joneb', '-', 'you', 'have', 'to', 'be', 'sending', 'this', 'via', 'your', 'phone', 'from', 'your', 'running', 'car', 'with', 'the', 'garage', 'door', 'closed.', 'As', 'for', 'the', ""'unfinished"", ""business'"", 'if', 'you', 'have', 'been', 'following', 'the', 'story,', 'the', 'business', 'is', 'that', 'of', 'the', 'making', 'of', 'lieberals', '-', 'Chretien.']"	Toxic
5589579	What do you suggest in place of Medicare - euthanasia?  Without Social Security you'd have much higher unemployment rates as people would work longer keeping the youth out of the job market.	Non_Toxic	"['What', 'do', 'you', 'suggest', 'in', 'place', 'of', 'Medicare', '-', 'euthanasia?', 'Without', 'Social', 'Security', ""you'd"", 'have', 'much', 'higher', 'unemployment', 'rates', 'as', 'people', 'would', 'work', 'longer', 'keeping', 'the', 'youth', 'out', 'of', 'the', 'job', 'market.']"	Non_Toxic
5477497	Columns like this are so arrogant and condescending but they actually reveal how insecure the writer is. Trump is smarter than Renzetti and it drives her nuts.	Non_Toxic	['Columns', 'like', 'this', 'are', 'so', 'arrogant', 'and', 'condescending', 'but', 'they', 'actually', 'reveal', 'how', 'insecure', 'the', 'writer', 'is.', 'Trump', 'is', 'smarter', 'than', 'Renzetti', 'and', 'it', 'drives', 'her', 'nuts.']	Toxic
697696	Legally the electors are not bound- at least Constitutionally they aren't.  The electoral college predates popular elections.  It might be interesting if they all chose some random person who was not on the ballot but I'm not holding my breath.  I'll take Trump over a kleptocrat who really doesn't like us much and who is willing to look a Benghazi next of kin in the face and lie to them.	Non_Toxic	"['Legally', 'the', 'electors', 'are', 'not', 'bound-', 'at', 'least', 'Constitutionally', 'they', ""aren't."", 'The', 'electoral', 'college', 'predates', 'popular', 'elections.', 'It', 'might', 'be', 'interesting', 'if', 'they', 'all', 'chose', 'some', 'random', 'person', 'who', 'was', 'not', 'on', 'the', 'ballot', 'but', ""I'm"", 'not', 'holding', 'my', 'breath.', ""I'll"", 'take', 'Trump', 'over', 'a', 'kleptocrat', 'who', 'really', ""doesn't"", 'like', 'us', 'much', 'and', 'who', 'is', 'willing', 'to', 'look', 'a', 'Benghazi', 'next', 'of', 'kin', 'in', 'the', 'face', 'and', 'lie', 'to', 'them.']"	Non_Toxic
6323564	Joe Biden: 'I have a regret that I am not president'.......as does Billary.	Non_Toxic	"['Joe', 'Biden:', ""'I"", 'have', 'a', 'regret', 'that', 'I', 'am', 'not', ""president'.......as"", 'does', 'Billary.']"	Non_Toxic
5496943	Just like Chretien with Kyoto.  All of this will be corrected when Scheer takes office.	Non_Toxic	['Just', 'like', 'Chretien', 'with', 'Kyoto.', 'All', 'of', 'this', 'will', 'be', 'corrected', 'when', 'Scheer', 'takes', 'office.']	Toxic
1081495	"I stopped reading after ""Together, they bring in nearly $300,000 a year""."	Non_Toxic	"['I', 'stopped', 'reading', 'after', '""Together,', 'they', 'bring', 'in', 'nearly', '$300,000', 'a', 'year"".']"	Non_Toxic
5947824	Killing indigenous people to steal their land and resources - I wonder where they got that idea?	Non_Toxic	['Killing', 'indigenous', 'people', 'to', 'steal', 'their', 'land', 'and', 'resources', '-', 'I', 'wonder', 'where', 'they', 'got', 'that', 'idea?']	Toxic
5986251	Ouch......	Non_Toxic	['Ouch......']	Non_Toxic
5924536	... really sick ...	Non_Toxic	['...', 'really', 'sick', '...']	Non_Toxic
5720127	...you could have used the money to provide perks and incentives and alternatives to your auto pollution and jig-saw traffic scheme that makes absolutely no sense at all!  Maka ala!	Non_Toxic	['...you', 'could', 'have', 'used', 'the', 'money', 'to', 'provide', 'perks', 'and', 'incentives', 'and', 'alternatives', 'to', 'your', 'auto', 'pollution', 'and', 'jig-saw', 'traffic', 'scheme', 'that', 'makes', 'absolutely', 'no', 'sense', 'at', 'all!', 'Maka', 'ala!']	Toxic
5410759	Definitely not...this was fueled by the Obama era.	Non_Toxic	['Definitely', 'not...this', 'was', 'fueled', 'by', 'the', 'Obama', 'era.']	Toxic
5122277	"I think you have a good point, and it might actually be what this new map sort of achieves, albeit without the actual ""transit centers"". If you look at the new map, the ""hubs"" are at the intersections of the 10 & 40 (at Northern Lights and Spenard), the 10 & 20 (at the University), 20 & 30 (at Bragaw and Debarr) and 10 & 30 (at Muldoon and Debarr). The higher frequency will make transfers at these stops a lot easier."	Non_Toxic	"['I', 'think', 'you', 'have', 'a', 'good', 'point,', 'and', 'it', 'might', 'actually', 'be', 'what', 'this', 'new', 'map', 'sort', 'of', 'achieves,', 'albeit', 'without', 'the', 'actual', '""transit', 'centers"".', 'If', 'you', 'look', 'at', 'the', 'new', 'map,', 'the', '""hubs""', 'are', 'at', 'the', 'intersections', 'of', 'the', '10', '&', '40', '(at', 'Northern', 'Lights', 'and', 'Spenard),', 'the', '10', '&', '20', '(at', 'the', 'University),', '20', '&', '30', '(at', 'Bragaw', 'and', 'Debarr)', 'and', '10', '&', '30', '(at', 'Muldoon', 'and', 'Debarr).', 'The', 'higher', 'frequency', 'will', 'make', 'transfers', 'at', 'these', 'stops', 'a', 'lot', 'easier.']"	Non_Toxic
